Frame,MG284_GGPP_Lig1,MG284_GGPP_Lig2,MG285_GGPP_Lig1,MG285_GGPP_Lig2,MG286_GGPP_Lig1,MG286_GGPP_Lig2
0,24.724366286417762,20.70902110233022,7.08112561419051,9.52350253476985,4.695921823924011,7.761956865901883
1,25.079835171484334,21.08545751087019,7.182466633142575,9.508843204606112,4.667813529939944,7.674729267660968
2,25.49634961786316,21.537025865599002,7.210063437608246,9.445209684407624,4.543786520820721,7.628358324482231
3,25.029618695946148,20.95254790270515,7.086859603107596,9.58546831519367,4.537889722846459,7.632023116398843
4,26.348472777902742,22.02986034188624,7.09963696343499,9.409772440552075,4.501051602023901,7.458701972832693
5,25.144829443796628,21.23960098829166,7.345887285402858,9.681727557619714,4.488595731610671,7.481235196032109
6,25.06256504226051,20.740348035748703,6.99708954174747,9.632622741947388,4.4338293118692,7.736950083804154
7,25.032168393518187,21.00584027345156,7.0133688325277594,9.320374500249091,4.560421153962496,7.485453907985466
8,25.589676021099887,21.351192943947968,7.033381020848865,9.53367966441468,4.572921175861195,7.803758854432444
9,25.646055063118343,21.38417548588122,6.884012258629034,9.173816718924625,4.442180730820096,7.670807864027472
10,25.48587811366272,21.11404765779112,7.235306514150052,9.797040385011034,4.623829428086474,8.049363763669426
11,25.19933716291588,21.1190347273047,7.123028606420445,9.521568101570308,4.646905536782537,7.558376846934128
12,25.48305229995425,21.138787913873173,7.0464611811687075,9.653910912431963,4.3736887161863525,7.839981887924439
13,25.78298221850961,21.45909467671009,7.198103737476894,9.722713993009537,4.325720790316587,7.696183978899892
14,25.543142907815533,21.31209605416114,7.047589801982129,9.503202011348893,4.554791167604071,7.730079352823302
15,25.44741800559447,21.459989078616285,6.997723614883784,9.290787635182806,4.440699562245456,7.400833337847908
16,25.44881391209011,21.27930011016813,7.149840192628122,9.623899760719665,4.55487908526094,7.788681994716379
17,25.38551042072174,21.36463073995075,7.380680331085835,9.951854412917221,4.750749673205682,7.891805636704644
18,25.1118637792756,20.986518853851315,7.124311413444745,9.4587688691721,4.660373209271307,7.700721585692397
19,25.427027128586275,21.312588920980293,7.041757824769244,9.415262151797386,4.490039271022168,7.689607569825866
20,25.678017674577617,21.517627520977236,7.0319559804567495,9.484297598597518,4.383636697256115,7.510046560284305
21,25.406677602844045,21.39705662666923,6.934107663182676,9.267061770973513,4.50732892226456,7.534229933138215
22,25.639646150748415,21.480210658786202,7.340114360555582,9.851588107323135,4.222938136289729,7.42312513421316
23,25.01689609169064,21.08417273886183,7.114760300750632,9.458855435921032,4.504092187562905,7.602750128963414
24,25.20329765392539,20.932026854474135,6.87800558669291,9.808584718441638,4.497696663622106,7.961547427302673
25,26.019996237657274,21.8642348076064,7.110036313897355,9.596582015831801,4.281668448762827,7.487453918512321
26,25.244097931990424,21.021381657384147,7.251047284122613,9.698934639615043,4.380213725332348,7.484556818799691
27,25.584634175897786,21.450353545976224,6.872183213073807,9.27092330788363,4.526947967592579,7.49615837284566
28,25.601685552884067,21.443813181573656,7.2828778842332325,9.658245808881013,4.505402373985078,7.611983575522005
29,25.278045427941205,20.9610172593148,6.898546862154668,9.411999740056276,4.663500286971768,7.669771333180552
30,25.836340046752955,21.63415254745027,7.028628019391051,9.367708445969805,4.5964812471744665,7.456788885737685
31,25.132299277606386,20.922953969307084,7.076938583583331,9.602837726597397,4.873282727744232,7.8117045936262866
32,25.708606598442696,21.718861325827653,7.228566316712486,9.562318217348185,4.777434156884732,7.749231413428637
33,26.034652753927215,21.99282128363069,6.979296485351224,9.438062049060987,4.660104000444902,7.679953550723122
34,25.939636453510772,21.648340403269827,7.117120465723131,9.679870158733122,4.60203800235171,7.858545888798128
35,26.119331547820625,21.655099486302696,6.955527771434672,9.564005186119855,4.4636103712934645,7.862510043236949
36,25.590494743643468,21.384339020927964,6.8795646206550325,9.475054398082044,4.420808693639488,7.741459758491913
37,26.182209812235893,21.902688622626098,7.170452664697591,9.58597139196328,4.495633159989709,7.664187848805683
38,25.423306862048406,21.189839656303874,7.161854217746966,9.688216723567237,4.67778434899868,7.862222662602862
39,25.47582949452337,20.97355427177637,7.13216744782983,9.763986878552547,4.544536343109658,7.94297092302424
40,25.157269082347078,20.76739260307244,7.263375100489949,9.899750271223134,4.329336100137654,7.739720248340283
41,25.344753397374152,21.379620383428705,7.072971198527868,9.525270351895225,4.7603664230615115,7.824272534340694
42,25.732339934066438,21.335112354451773,6.883224564312276,9.699486480993592,4.464242276177681,7.853330368183387
43,25.97469831117109,21.39823447890731,6.985906589201229,9.886028217464428,4.2669106362119535,7.865360432839544
44,25.94063416201369,21.700542752957908,6.93255218851967,9.56988876896373,4.48713891275876,7.532835743616162
45,25.62313599191182,21.35914267687384,7.1149533344159925,9.639054015687767,4.3428821619048845,7.518037140870996
46,25.52721987027338,21.470741356289043,7.082206348370016,9.52634818633846,4.409458491410878,7.542975584190954
47,25.963360827369367,21.773844609238612,7.2403330798114345,9.5122067461859,4.5936083615641135,7.66241203522413
48,25.90749243095964,21.456001395309872,7.089648499039728,9.544693516702797,4.483712192022007,7.726761710215074
49,25.707055573414454,21.399611666524255,7.184979210391089,9.537152366170481,4.495283146800737,7.6166897891475145
50,25.59032371357127,21.39859068043873,7.112326849516756,9.519981177510784,4.581863509225975,7.711630439349144
51,25.210219361782784,21.2773572670883,7.188205868068733,9.6142233780578,4.468978042777383,7.484185285060409
52,26.002166747937626,21.883117828729066,7.282986187008476,9.544089627901595,4.615667253385971,7.517600549093779
53,26.307963223889683,21.99774081932222,7.038342677096638,9.506033724600067,4.287516335423539,7.454935480873879
54,25.60631627101101,21.53268913528319,7.01675660360549,9.552985894527986,4.398101679903699,7.611533177300583
55,25.49224662793133,21.33914503642821,7.009248435215118,9.532397742212616,4.407060661183302,7.519017219888752
56,25.759336236011283,21.557740430782363,7.02495783028699,9.535403829418259,4.668139613694769,7.767076487200719
57,25.723598310321695,21.631060361983877,6.734782770506651,9.144265810046212,4.529327785140426,7.478282940788901
58,25.675813090755224,21.24439200255045,6.99119597260724,9.662197084294576,4.580311693150548,7.868752321774916
59,25.877317414646274,21.629734893659737,6.8726280684920384,9.245587408578496,4.529174058357681,7.6269011229693335
60,26.043392925138473,21.869591526443404,6.657365464781413,9.078817493684356,4.546369859225413,7.531367634437465
61,25.820040994294477,21.42242730541737,7.045616309399146,9.79125157447448,4.504393729028088,7.833805497999317
62,25.751544262528157,21.572624472022834,7.356171097218885,9.72788340276426,4.432247098944129,7.652112636983668
63,25.516344810826965,21.24946661612637,7.06237993723096,9.664963456307028,4.621571465917829,7.742771158008453
64,25.27949821959307,20.956767242271404,6.845654898246774,9.367183701919922,4.554839336768981,7.673372781355029
65,25.64316653454912,21.384723137337446,6.931957574342972,9.378487375460649,4.583215786280074,7.742083006668906
66,25.34691587349353,21.351469718497015,6.927709837616189,9.12366932167515,4.69536581128338,7.665011628991639
67,25.37851467566221,21.24881167040916,6.939375834796786,9.177278990150892,4.651073053402468,7.6918896587567085
68,25.42947961132875,21.294312182580658,7.002287560553113,9.331267544095333,4.549053842274969,7.527091120355976
69,25.919621090168206,21.660616135757618,6.976393211687193,9.372003690031754,4.38522374284199,7.497570611080829
70,25.434847601702135,21.11112630943933,6.954076343530132,9.328125098227018,4.460303529999533,7.643251161577182
71,25.677480998993886,21.454696738269753,6.942365708877798,9.47437680628693,4.595656939925872,7.795173992756942
72,25.67139648561921,21.636259091277854,7.207908800293496,9.670768189448552,4.5974354618123074,7.8082055944436135
73,25.99387373164125,21.889641901949467,6.94870181273017,9.109726186300941,4.521751702681978,7.526180998024257
74,25.405273335846584,21.35856735161491,6.848724925242013,9.279966659016004,4.7051648474457055,7.648670169871954
75,25.73193614272665,21.356448748612408,6.749111637735708,9.336725277441875,4.527799968049084,7.718744156527297
76,25.53285188277779,21.115188257886444,6.970655731547409,9.416524614664016,4.638922023642453,7.847438846248763
77,25.33164401182965,21.093311326485537,7.142689580434052,9.4831990309435,4.64346260626509,7.596047666239846
78,26.17725573069637,21.732683309495364,6.782437104107343,9.328170709913836,4.529285056295249,7.755280685288822
79,25.644346714630725,21.271004400880745,6.820695250239941,9.533218026189271,4.261721504722535,7.512173298396558
80,25.333615456057093,21.069591487035563,7.169558644199728,9.655926349962337,4.483172690364439,7.652114451865295
81,25.179002191266704,21.22343486221607,7.110753907035072,9.444278976410322,4.401611663225857,7.367401348920341
82,25.287683983875365,20.839592638006216,6.929358982928833,9.568983981128548,4.412702508575819,7.728055956842128
83,25.827736750393985,21.538047632940337,6.988922905895463,9.45617497462248,4.832812209563349,7.8685503207124885
84,25.82574051914915,21.4673166339875,7.042945141358167,9.67294112523349,4.5302593624565715,7.644869902729174
85,25.85049066858938,21.78412185329133,6.783677919010074,9.050936258115769,4.322099821601947,7.378719915416049
86,26.233986673787175,22.014643529618166,7.07974926350742,9.325990973943004,4.683047191983103,7.513985266308861
87,25.36113859076961,21.385749946069705,7.075738685124463,9.337280288040134,4.66840041109788,7.503453991250136
88,25.017628807110388,20.86611731528968,6.901119959978831,9.241803221446693,4.724542748810927,7.711305593209425
89,25.65378490723832,21.413063583899767,7.1091941735634645,9.533652635221719,4.545322099757329,7.548116112263999
90,26.07132457956289,21.96472936649827,6.9044707231598075,9.199673912273242,4.526238151501123,7.521609991922771
91,25.58382373232909,21.428022435079544,7.046223509855664,9.414038867554714,4.6154454857522245,7.657665707683703
92,25.423109971335364,21.37962158037798,7.117703167546491,9.358889820564427,4.709011574454697,7.7274790809113085
93,26.00395191651428,21.751190506539253,7.022195338618992,9.387692280185883,4.70822594731903,7.698614914651468
94,25.29298456890929,20.99380499811495,6.88197591719964,9.298653982738957,4.675713516434823,7.5661682106730215
95,25.72141569014518,21.59764992292706,6.72393797111509,9.152432438176566,4.739948961242189,7.597620710462681
96,25.08038130097157,21.02649187449732,7.010880256913878,9.423776450783347,4.678633135245631,7.577689185869838
97,25.346363287605136,21.204528662415477,7.106546592137155,9.472413737950259,4.528065321165961,7.677015165481057
98,25.56356206871343,21.39804700218309,6.985225923568307,9.496269400315894,4.610113476744619,7.7053802224497
99,25.160779394392303,20.985421966005006,7.20728241288459,9.585463086831348,4.463250452386359,7.566116689363578
100,25.14478540946107,20.81335021482665,7.041847387236471,9.299066253285394,4.691048922145538,7.725058665860852
101,25.01755045805147,21.019588571402497,6.936668675521136,9.173351760519271,4.763242863181189,7.6247005113174255
102,25.388938810044642,21.416699115012673,6.756259231914997,9.255994480118536,4.459545948860196,7.515996349329899
103,26.225948419414582,21.624202093236878,6.692188427728406,9.4150761497023,4.462782868098244,7.880711684069
104,25.663312182189365,21.30741100028997,6.856060550377579,9.397819369770895,4.571547076686091,7.596749795260917
105,25.751875564230293,21.65067048318599,7.202444078515346,9.33372093773743,4.572481532491508,7.553107558892924
106,25.856978209324723,21.41506745151706,6.741265687726146,9.3589362570026,4.414420964576811,7.823334366870566
107,25.73822380485927,21.49850153733252,6.898320211080385,9.434892424066557,4.6426371587875,7.817114638419619
108,25.236554188097855,21.000176914754945,6.911991005339866,9.58625636516048,4.727053973692067,7.826966712937338
109,25.273198969304744,21.080767598430263,6.594724648778709,9.056206107683046,4.457994871815007,7.662369146580381
110,25.247990074339896,21.246704417220172,6.778679472543502,9.23520041036772,4.594561375812152,7.5998853170748015
111,25.427725736519353,21.120789452697377,6.9608253337634745,9.377119001049788,4.357605474607613,7.454114155419507
112,25.72179858685292,21.675039352476844,6.954933383361451,9.044092067443144,4.633742744482594,7.548346359030288
113,25.60988936965333,21.46350437744219,6.853610673138853,9.207622977711196,4.754125199734634,7.768576301468186
114,25.055686463440274,21.050074245515376,6.839607113607909,9.303080090929711,4.758903030285953,7.592407521604625
115,25.168188978047333,20.92481393867081,6.957087711768719,9.37235966025013,4.841759508242423,7.692749898356928
116,25.474282732842326,21.187920879515648,6.979360252731036,9.433913227063403,4.3029486237944905,7.572369634809684
