Frame,Protein_RMSD,Rg,GGPP_Lig1_RMSD,GGPP_Lig2_RMSD
0,7.84136249344862e-07,19.742295525927734,0.0,0.0
1,0.6080365210731054,19.701094576967943,0.9493258531063329,0.7351688522871082
2,0.6235060110227479,19.74748359399133,1.0861579985946368,0.8343464036669649
3,0.6719739324799001,19.754849943482466,0.9003748717261874,0.9888986773591927
4,0.6178090266915837,19.757489854910723,0.9933913718020142,1.2866698598375264
5,0.6104316522266933,19.736279357956153,1.05610862426258,1.0118897299644942
6,0.5522627786903271,19.722176590828017,0.8326666794039648,1.0167874802484596
7,0.6702780871985548,19.74512091807547,0.9694007646741816,1.0089560020303883
8,0.6491951055100785,19.734656651019524,0.8734292884113013,0.9341889732652426
9,0.7116708521023201,19.78078552438221,0.894399157432687,1.0002450929659192
10,0.7439112974780425,19.722664370384013,0.8755343115832845,0.9637467406495026
11,0.7747252933730425,19.825059382939912,0.8683118742338792,1.1535331836419251
12,0.7991262981771632,19.751398145721655,1.0258418428735372,1.00260178264041
13,0.6706827476113143,19.777306918206357,1.0689894261226944,1.3358333015952544
14,0.7026468513850037,19.72955009280274,0.8698743660954464,0.9983252688315842
15,0.6711728434422959,19.74081643700816,1.0083148652211864,1.3726413924166283
16,0.7218213266917036,19.683262692619188,0.928774176728118,0.6539392645099131
17,0.8294012958211121,19.82683472733766,1.1013061498989367,1.2564615466760698
18,0.8111928019385412,19.716874667603403,0.9855921509767125,1.3295657180923854
19,0.8106189042378986,19.732438014353537,0.9081369804564997,1.0493660066002055
20,0.8197614012738542,19.696068446331363,1.1112801138438528,0.9164659597129252
21,0.7260678762301594,19.73746029165013,0.9114520632055112,1.1728310568812066
22,0.7740728122396829,19.741032541681744,0.9717245977275187,0.8707083633230378
23,0.7391744719111436,19.74766692718399,0.8939497537370676,0.9068793605630057
24,0.7615467791924608,19.596674996202115,0.6747444523764844,0.9644955410000134
25,0.7683426897381571,19.654845582172317,0.9661770639965733,1.2025291964149882
26,0.8603788739563648,19.706785898554376,1.0248986638305417,1.0392089144594299
27,0.7627052361996585,19.6814493031047,0.806258840460586,0.995698271649575
28,0.8881565090608557,19.59799675112034,0.8310291325115243,0.9181583267368423
29,1.0433761193941642,19.656392690458514,1.0007090720835885,1.2100414060772025
30,1.0740958714868047,19.685423121932036,1.0112336466646008,1.166145942338427
31,1.041047336328496,19.578679282971315,0.8413845576381953,1.0649686055274536
32,1.0435791378573005,19.65804030251097,0.9855966885569685,1.173612221021633
33,0.8648257420059811,19.71502599932239,0.9130852508993347,0.9059771557207822
34,0.9371352389318527,19.743051062524174,1.125096581937927,1.0703088199182154
35,0.9099309334780192,19.728622738148974,1.086099552590712,1.2333143396139565
36,0.9387124886737902,19.66326905849604,0.9715238099192198,1.0499677113501131
37,0.7553217633436624,19.714988819144903,0.918702298818918,0.9884360970219689
38,0.7716281681575311,19.73838532339989,0.9419200039242954,0.9927925134171109
39,0.7642470528673161,19.650405710253136,1.034978909661118,1.1390969057771518
40,0.8153907169239379,19.651133822546083,0.716486336630466,1.1444674971821
41,0.8119396276930619,19.697821688177164,1.0668070864910857,1.3398418697428622
42,0.726853235567492,19.701702848057216,0.9484432523459517,1.1775048613912174
43,0.7705325550201816,19.704168995218893,0.9654748994687989,1.0369172976104188
44,0.7948297113205774,19.73432349639257,0.8617235239298796,1.356166789006602
45,0.801635951521627,19.769975314018968,0.8146320336255699,1.0393801954776134
46,0.755790477999125,19.71350202681463,0.896868990648266,1.0486098869970968
47,0.7732046170147926,19.716222835548717,1.0496112648319018,1.3355777135613405
48,0.9776284817407475,19.742001655114265,0.9642865954944247,1.169575119581533
49,0.90454501625907,19.708498083648806,0.7964191769353226,1.1332925800788625
50,0.8624670526574605,19.660116002216327,0.912874530802313,1.276875642384497
51,0.8495285287646894,19.74321909496229,1.0342836616116542,1.1571182503606305
52,0.9290552513077713,19.671925167189958,0.7555585597290514,1.0626320511664187
53,0.9738783110436061,19.69181181695831,0.8814331438165958,0.9155779904437336
54,0.7980379253935801,19.733640896043127,0.912131160520767,1.149019771147788
55,0.8697839034816158,19.732083542475095,0.8817930755002559,1.8288878473347567
56,0.9019381122830288,19.775983736739125,1.0984899322855641,1.3455964231213629
57,0.803776419206253,19.7550898193535,0.8465777215607292,1.2233693233417853
58,0.7889670415566125,19.69109790013899,0.9505622878346901,1.6119472849046645
59,0.7653076995756758,19.74545788108005,0.8627767511231695,1.0245986407740266
60,0.7887061589503193,19.76755154791235,1.0365695996272815,1.784186087865426
61,0.8954139305643168,19.76074317636345,0.9713622607701787,0.82649847385589
62,0.9059477596369422,19.798435249726897,1.0148326699950743,1.0807709296739219
63,0.8715709883955304,19.765837182405523,0.7923159276727073,1.234897915698817
64,0.7823879650880826,19.757893065633038,0.9856903480765472,0.9780904734282768
65,0.8575303113447308,19.714685250719292,0.913116908881432,1.3289506574318992
66,0.8393078368581968,19.7368457753576,0.7276589576453492,1.056588758243572
67,0.7652175808144542,19.658221079378407,1.0617452000383165,1.3307682316218297
68,0.8061167930650048,19.776334127704146,0.9854216744944642,1.036789515877965
69,0.7548130223127174,19.76749279789704,1.0702351748608336,1.285109478133171
70,0.7775826900753521,19.722131761339135,0.7981517512390924,1.2477794671311784
71,0.7135783245193559,19.805087134471684,0.9544001803594296,1.8619171024005023
72,0.7432737799292221,19.704251656344415,0.919342296386737,1.047150048201059
73,0.7598398097920583,19.784331983075752,0.9476075333214818,1.2760393216310304
74,0.7591985863164702,19.72859680468434,0.7350534620137849,1.0931855349236164
75,0.694327963208257,19.66523807833242,0.9657470752473359,1.1231805477396906
76,0.7858981125032848,19.799072452554444,0.8797139509691437,1.079052050673116
77,0.784962998081495,19.81225641461023,0.9018595180534887,1.1816477349169168
78,0.7453181156565314,19.771795925617553,1.080295813201397,1.0561686527005332
79,0.8417914399399915,19.832355526365795,1.0842493256798258,0.9724583419643908
80,0.8509569564241712,19.8084100624775,0.979114217969706,1.0684914578966156
81,0.747963068563116,19.768247252552406,1.059871448977467,0.9688439663984513
82,0.7004823163459535,19.758622692894935,0.9306047995021748,2.007545762059129
83,0.7707353133586825,19.76827348438243,1.0787836759723053,2.0367294419430637
84,0.7221209835036361,19.728836124725284,0.9128096148179973,1.4609071176956443
85,0.6935958168194346,19.716756252556333,0.7767038637287985,0.9739748534444751
86,0.7535701534180971,19.73778959786103,0.8350872239010435,0.9292171888902152
87,0.9192387322076124,19.747234000839338,0.6532219535251425,1.1218585132696854
88,0.9098124949696076,19.72527688222255,1.0044374668787113,1.235245720733078
89,0.9052860186427133,19.66048930207222,0.8469926711409203,1.0345910786747943
90,0.8145949467521674,19.629085770789473,0.8120934796930072,1.0421935994794975
91,0.8823424952400746,19.714280955893493,0.7812475992457679,0.8967407275332336
92,0.8464923527980867,19.668464907348902,1.0487110580529395,1.0456725622081937
93,0.9541801690376378,19.67572519503251,1.0063234697253591,1.0750539558360255
94,1.0148606303754821,19.6377766435808,0.8624637655731753,0.8991016960099169
95,0.9427948793937084,19.639794756193417,0.8474325098516593,1.1343399895600665
96,0.9973032942947972,19.647057031196727,1.1311423598944654,1.2353101044147594
97,0.8292036814468337,19.631999795114215,0.6690042140109921,0.9229786008696143
98,0.9000057669834847,19.767297386189114,0.7867698339640359,0.9578468546670278
99,0.9171399145592157,19.74768724820546,0.7921896370508796,0.8717269358065687
100,0.9234360248484664,19.699366687908395,1.0013758696115775,1.049457456166953
101,0.8939266122996529,19.699536774549728,1.2587173283016284,1.2219556075674707
102,0.8359385161746133,19.694231815633312,0.823001045780602,1.4219929766592818
103,0.8053789393488756,19.68117719268877,1.0423738427224432,1.1252762164185772
104,0.8099161543661064,19.683474021768728,0.9552794530161363,1.2717464245505221
105,0.8580142836329869,19.744051613005865,0.9338347046767461,0.9812016199665626
106,0.8796760088676464,19.713188634030917,1.0198139451774162,1.5623637808712114
107,0.8102866217915203,19.648214459474808,0.9248539678633105,0.9280674940741367
108,0.7307139892958564,19.70975895674038,0.9232177741909844,1.0965623605998336
109,0.7752781146230432,19.690679434302254,1.079453203414562,0.7127889884411669
110,0.8349916579034008,19.76150700465722,0.8795433478850095,1.2223055129817852
111,0.8032463698176714,19.683527191309196,1.0821588547084176,1.3062136578960017
112,0.7760397103705879,19.654829499348825,0.7551180503354776,1.200400804955634
113,0.8225443115861705,19.63090919007759,0.8415368181986951,0.8978943896767599
114,0.837051759851514,19.645393327704653,0.9488065202964462,1.2402080423529884
115,0.9130406054003907,19.704395774078442,0.9972156753168766,1.0253974515291064
116,0.8203302818699673,19.64847504662396,1.0728397752383494,0.8039506088322879
117,0.7585778128803264,19.7678731771547,0.9664264416008526,1.0912751966021248
118,0.9025927272770402,19.70775228079932,0.8790134476959198,0.6322530876626479
119,0.9093884175981447,19.739189882794566,1.053268626040151,0.779980996654246
120,0.8781178390287112,19.753953469034396,0.8727276786072924,1.2854368539912686
121,0.829197901218351,19.637848935262127,0.9288918439494641,0.8871249113653397
122,0.8273280352809682,19.692094494823074,1.0046432216461931,0.7461356971959281
123,0.7834322013575599,19.725984585363996,1.0021199153900606,1.1395722598361948
124,0.8399300326969256,19.62594483925808,0.9303103175219284,0.9311057266648025
125,0.772805436792447,19.67479534730297,0.8726675663193556,0.9914063876682574
126,0.7799027527996454,19.66437003969532,0.9332108076545139,1.215113871585779
127,0.7452938037222179,19.69417372066951,1.0299294473646148,1.1555387381108373
128,0.7696823744996593,19.721874149206883,0.6778201487383869,0.6694790479493911
129,0.7005139258983687,19.748547666405777,0.9893578755200324,1.357495519365025
