Frame,FSPP_Lig1_HB_Count,FSPP_Lig2_HB_Count
527,328,328
528,319,319
529,325,325
530,328,328
531,323,323
532,320,320
533,327,327
534,323,323
535,328,328
536,317,317
537,322,322
538,313,313
539,320,320
540,320,320
541,308,308
542,310,310
543,318,318
544,310,310
545,300,300
546,311,311
547,330,330
548,320,320
549,305,305
550,320,320
551,312,312
552,321,321
553,317,317
554,317,317
555,315,315
556,313,313
557,310,310
558,306,306
559,317,317
560,315,315
561,320,320
562,326,326
563,323,323
564,324,324
565,315,315
566,320,320
567,316,316
568,319,319
569,310,310
570,324,324
571,326,326
572,318,318
573,314,314
574,316,316
575,333,333
576,321,321
577,336,336
578,324,324
579,321,321
580,314,314
581,320,320
582,320,320
583,318,318
584,326,326
585,306,306
586,303,303
587,331,331
588,312,312
589,311,311
590,309,309
591,301,301
592,306,306
593,315,315
594,309,309
595,316,316
596,303,303
597,308,308
598,311,311
599,312,312
600,295,295
601,307,307
602,308,308
603,309,309
604,307,307
605,311,311
606,313,313
607,313,313
608,311,311
609,315,315
610,312,312
611,306,306
612,318,318
613,303,303
614,303,303
615,306,306
616,311,311
617,300,300
618,305,305
619,304,304
620,312,312
621,312,312
622,297,297
623,312,312
624,301,301
625,317,317
626,313,313
627,309,309
628,310,310
629,318,318
630,302,302
631,316,316
632,302,302
633,318,318
634,312,312
635,302,302
636,303,303
637,303,303
638,292,292
639,301,301
640,317,317
641,309,309
642,309,309
643,310,310
644,310,310
645,314,314
646,319,319
647,322,322
648,303,303
649,318,318
650,301,301
651,308,308
652,310,310
653,305,305
654,325,325
655,324,324
656,306,306
657,299,299
658,323,323
659,312,312
660,311,311
661,314,314
662,320,320
663,310,310
664,320,320
665,324,324
666,313,313
667,311,311
668,317,317
669,317,317
670,305,305
671,308,308
672,311,311
673,314,314
674,315,315
675,309,309
676,324,324
677,302,302
678,318,318
679,313,313
680,319,319
681,310,310
682,304,304
683,311,311
684,306,306
685,323,323
686,317,317
687,319,319
688,311,311
689,310,310
690,318,318
691,312,312
692,315,315
693,304,304
694,303,303
695,305,305
696,319,319
697,312,312
698,308,308
699,314,314
700,313,313
701,311,311
702,324,324
703,311,311
704,319,319
705,315,315
706,313,313
707,314,314
708,312,312
709,312,312
710,306,306
711,308,308
712,320,320
713,324,324
714,319,319
715,317,317
716,318,318
717,319,319
718,330,330
719,317,317
720,311,311
721,317,317
722,305,305
723,323,323
724,315,315
725,315,315
726,316,316
727,310,310
728,316,316
729,316,316
730,321,321
731,306,306
732,318,318
733,308,308
734,316,316
735,310,310
736,313,313
737,317,317
738,317,317
739,307,307
740,313,313
741,316,316
742,324,324
743,324,324
744,319,319
745,324,324
746,312,312
747,320,320
748,316,316
749,314,314
750,318,318
751,323,323
752,314,314
753,315,315
754,325,325
755,307,307
756,318,318
757,315,315
758,313,313
759,311,311
760,308,308
761,323,323
762,329,329
763,318,318
764,309,309
765,295,295
766,307,307
767,310,310
768,324,324
769,331,331
770,315,315
771,306,306
772,317,317
773,309,309
774,303,303
775,310,310
776,309,309
777,307,307
778,319,319
779,320,320
780,307,307
781,306,306
782,317,317
783,314,314
784,325,325
785,318,318
786,315,315
787,321,321
788,314,314
789,305,305
790,315,315
791,303,303
792,306,306
793,305,305
794,308,308
795,316,316
796,309,309
797,329,329
798,315,315
799,308,308
800,309,309
801,308,308
802,310,310
803,308,308
804,304,304
805,310,310
806,317,317
807,309,309
808,323,323
809,316,316
810,319,319
811,319,319
812,305,305
813,323,323
814,318,318
815,322,322
816,306,306
817,313,313
818,322,322
819,314,314
820,309,309
821,317,317
822,315,315
823,312,312
824,319,319
825,319,319
826,309,309
827,312,312
828,308,308
829,311,311
830,307,307
831,306,306
832,318,318
833,305,305
834,316,316
835,322,322
836,322,322
837,313,313
838,307,307
839,323,323
840,322,322
841,321,321
842,314,314
843,321,321
844,316,316
845,317,317
846,314,314
847,321,321
848,320,320
849,315,315
850,305,305
851,312,312
852,327,327
853,310,310
854,305,305
855,312,312
856,316,316
857,326,326
858,321,321
859,317,317
860,315,315
861,320,320
862,305,305
863,323,323
864,312,312
865,314,314
866,311,311
867,295,295
868,309,309
869,315,315
870,298,298
871,303,303
872,304,304
873,307,307
874,300,300
875,309,309
876,319,319
877,318,318
878,306,306
879,321,321
880,313,313
881,311,311
882,326,326
883,318,318
884,311,311
885,304,304
886,318,318
887,322,322
888,312,312
889,312,312
890,315,315
891,321,321
892,312,312
893,305,305
894,307,307
895,306,306
896,311,311
897,307,307
898,296,296
899,300,300
900,307,307
901,311,311
902,317,317
903,307,307
904,309,309
905,311,311
906,305,305
907,310,310
908,301,301
909,313,313
910,292,292
911,299,299
912,301,301
913,310,310
914,308,308
915,304,304
916,317,317
917,301,301
918,304,304
919,327,327
920,319,319
921,304,304
922,308,308
923,302,302
924,311,311
925,321,321
926,316,316
927,313,313
928,313,313
929,327,327
930,326,326
931,306,306
932,304,304
933,323,323
934,326,326
935,314,314
936,324,324
937,304,304
938,312,312
939,316,316
940,316,316
941,315,315
942,313,313
943,313,313
944,328,328
945,320,320
946,322,322
947,316,316
948,303,303
949,325,325
950,313,313
951,325,325
952,313,313
953,315,315
954,308,308
955,305,305
956,311,311
957,304,304
958,325,325
959,310,310
960,319,319
961,325,325
962,330,330
963,321,321
964,295,295
965,329,329
966,317,317
967,325,325
968,317,317
969,316,316
970,324,324
971,312,312
972,308,308
973,321,321
974,311,311
975,305,305
976,324,324
977,309,309
978,314,314
979,312,312
980,302,302
981,295,295
982,322,322
983,314,314
984,318,318
985,311,311
986,312,312
987,313,313
988,304,304
989,322,322
990,315,315
991,311,311
992,305,305
993,317,317
994,324,324
995,316,316
996,317,317
997,308,308
998,314,314
999,321,321
1000,313,313
1001,320,320
1002,300,300
1003,311,311
1004,322,322
1005,308,308
