Frame,MG284_FSPP_Lig1,MG284_FSPP_Lig2,MG285_FSPP_Lig1,MG285_FSPP_Lig2,MG286_FSPP_Lig1,MG286_FSPP_Lig2
0,26.243626485237765,21.36378172338902,6.96275880869735,9.024969674469485,4.085418042393138,6.355200236475136
1,26.39126354958355,21.75930773076975,6.932380391730582,8.972887186203144,3.7197658702421497,6.11047457802894
2,25.854668961361615,21.30539509854353,7.011320151121121,8.947434307722176,3.8767875975530526,6.09447616589751
3,25.832863140394107,21.49905119451893,6.846345000684943,8.722680661760972,3.8465979905645002,5.786028484010953
4,25.96904922748751,21.745413145471893,6.522791353233945,8.673395332779998,3.815262077194879,6.004505379817117
5,25.85195132883136,21.772169659872233,6.644215699044409,8.583043024050887,3.814027167589242,5.97554372460831
6,26.230295394155434,21.632767192526444,6.677560976069176,8.675732444136626,3.8965009265056616,6.202333900758091
7,26.01012016134572,21.59746959361028,6.673044301012375,8.783801570362167,3.7555984775535363,5.97708935010143
8,25.751413173067828,21.50257910323171,6.89315431546581,8.927210444780501,3.933339036316913,6.066102315147561
9,25.91577952446396,21.64079597455437,6.746232215886594,8.748634376794334,3.789755206571324,6.122361443590361
10,26.304472673910336,21.866218128738424,6.736168516125741,8.692009740650784,3.8374172377853766,5.9849095013270945
11,25.51965878803516,21.170276879270325,6.8242088524498135,8.599331406360472,4.159999585555966,6.191952674958326
12,25.678330155497658,21.474095464183783,6.805233869296818,8.680496507607007,3.8107299553847067,5.86346455699974
13,25.81998884083745,21.87412786596105,6.738372284822035,8.712859857061337,3.910248349833049,5.834317788054488
14,26.129420844479867,21.893751504463456,6.7505460897836835,8.741818808166935,4.218127328265738,6.236788665417419
15,25.98534602376737,21.83595400218948,6.644978868451503,8.42157537008481,3.8028585763931413,5.865056923196523
16,26.173843651806678,21.819804604473497,6.824208634651613,8.754197518372091,4.1638261208082525,6.13609813364019
17,25.703828209053885,21.654458122838474,6.895680665759373,8.567764164923735,3.8887797990999102,5.776922632040086
18,25.412731303273684,21.214384703663303,6.688695460513445,8.679472054436205,3.938281466216231,5.947460135705111
19,25.404926103403263,21.17460295543356,6.753108857032959,8.870464083678769,3.8353010591267713,5.876863835614697
20,25.193108135793693,21.100875569476774,6.600897601922108,8.687459024318704,3.681262602522245,5.887848878941216
21,25.941044834050473,21.177583214630225,6.807865690681702,8.974346286315761,4.120863255860672,6.1321470570659
22,25.221398121662226,20.786094751271506,6.553482466566881,8.862034219858467,3.683817263662363,5.971672868510744
23,25.49790503620828,21.416916251276447,6.689397397326089,8.613407861457521,3.6381553597437533,5.792852658723649
24,25.964609318408232,21.927662755693518,6.6815162241804735,8.64481380663319,3.802467812730147,5.835611529095052
25,25.43119254222348,21.262694495901027,6.865506265604746,8.848849131194507,3.8425490592378537,5.906794606287679
26,26.38391509361939,22.04927485172797,6.823777418933107,8.596474955043371,3.9259476242868327,5.989850893190869
27,25.76445148421611,21.37632886092832,6.918749943780487,8.775485353926838,3.9105717399642947,6.044026669303273
28,25.961175645900074,21.720920840256312,6.748979788034373,8.631094426568099,4.157892896805201,6.258526041607815
29,26.112813070179328,21.582105929967668,6.697190696896989,8.700680349405188,3.9755129622268677,6.145473883125785
30,26.372651439678336,22.180432003271495,6.747114672510749,8.849092169241695,3.7354441547859563,5.928505230810635
31,26.45312799722609,22.345555436766695,6.844310617084784,8.629170705200433,3.970301461880452,5.954063235223597
32,25.878527042302906,21.527748467498267,6.788887735495288,8.737165197502879,4.105440353152134,6.108875637040722
33,25.452658246175417,21.23995855244288,6.794468445683552,9.109889420683094,3.901468683031438,6.186887906108763
34,26.44266813183014,22.031343135449006,6.826605759923773,8.861805711978866,3.80118748118809,6.119856077189287
