Frame,Protein_RMSD,Rg,FSPP_Lig1_RMSD,FSPP_Lig2_RMSD
0,0.0,19.903787132572685,0.0,0.0
1,0.5414013240583551,19.868901677647706,0.8558833218374904,1.1120914189163744
2,0.6181456418186672,19.895284052360786,1.304729500987384,1.3709306447398026
3,0.6204177016175576,19.89171231813629,1.2575220788610166,1.312960780711007
4,0.6718653603048896,19.86029896160342,1.6891925182297234,0.9565934425916491
5,0.63836457213157,19.873896308338903,1.5815441269668054,1.3144583582435374
6,0.6682324071516982,19.934456058839178,1.2453991949225482,1.1045571703888906
7,0.5890258848759589,19.84074618078606,1.7036715122393407,1.092093524543217
8,0.6367915786395961,19.86305015576868,1.755731965987974,1.105519312110846
9,0.6434707240073501,19.84950427464966,1.4064184963078787,0.9851307994308102
10,0.7396034607347396,19.956807701736647,1.1925951843028728,1.2035565021705765
11,0.6515806804085935,19.849759633985187,1.2623080237011788,1.0425494238436517
12,0.7724019853946972,19.892879841799303,1.790696147344805,1.2918107650523982
13,0.6830932209954228,19.965857836744934,1.7935380285579663,1.5169743103399318
14,0.7181923402735948,19.89092474076375,1.724041135832955,1.1774256201110207
15,0.8487890893158858,19.803160538150493,1.6307229894298343,1.3622156971569934
16,0.8979499023313368,19.8054793545555,1.3821020570339377,1.2083193507310248
17,0.9379444039818512,19.814493689983323,1.7370881003438914,1.3440722028337309
18,0.9387374978182959,19.834723540716308,1.6635343636187618,1.3100847167591014
19,0.8771787828077954,19.877367711817133,1.7248003508042606,1.398477739184891
20,0.8051459264505071,19.86221967032407,2.1200915903273447,1.0647107928752138
21,0.7446611808219031,19.914336547046375,1.3334915795659616,1.2571871857227166
22,0.8143522835728083,19.798536412333235,1.753956133376479,1.1599673926079275
23,1.0008013241232065,19.829586120685093,1.8453688101562795,1.0578238370921076
24,0.8590483818721624,19.81093251539175,1.746913193626573,1.4652425338046737
25,0.9603621587602075,19.915247796490487,1.8869063114782405,1.2232251148668227
26,0.9856057182515869,19.86460109745327,1.5155389305278792,1.4114989856262652
27,0.90192336513063,19.876502320190824,1.2119174982915586,1.0263028072365987
28,0.8462017021486441,19.892977505800285,1.2203813927320941,1.295992918229491
29,0.8021546819475165,19.914825225720445,1.427707149853942,1.1545112118616911
30,0.8147099019754225,19.918847925120353,1.4961102637685568,1.2698321566174144
31,0.8200107123736201,19.990999805397582,1.4825315093727964,1.1395897773579564
32,0.7250460653454982,19.88778000383605,1.4668888559765674,1.1917016956701512
33,0.7764473313742681,19.896928060293654,1.9346480702090896,1.1703856859462831
34,0.7195861698425491,19.879290116942148,1.4651068953732995,1.310717665079538
35,0.7519127630505207,19.802657186691263,1.6049583303860877,1.0273834728072422
36,0.7993461697735638,19.855308855865747,1.6496864669428475,1.249337888448901
37,0.8491086593758925,19.890565180117,1.4313034417390813,1.3672641949118376
38,0.9175192973840834,19.88645741346258,1.5060844312531032,1.556773273193833
39,0.9585575975216394,19.937517414843615,1.5661954075742508,1.2291816046257338
40,0.9884470528873562,19.901239248361115,1.4326919082853473,1.4842952669353533
41,1.0261966562007008,19.882318264001302,0.9423367363662225,1.4067912572957366
42,0.9264591516182751,19.923222845515156,1.4628992630921667,1.4813792616529542
43,0.9010585262415066,19.93956557738372,1.1181079187081837,1.3811003900774372
44,0.8471077961872965,19.917538256481333,0.867329907176396,1.3389271971826617
45,0.9554960637953919,19.99057474349649,1.473090434387701,1.5637163365061435
46,0.8941041333859915,19.903483487242063,1.4175093315059373,1.1879270122479477
47,0.9435844407639323,19.903302419245097,1.8034782310134274,1.4846282960547426
48,0.981827682776341,19.876630686195416,1.7440503506768033,1.2537346216890337
49,0.9709863777906569,19.89742511673633,1.8689449873070998,1.3402962699415606
50,0.9335062880231397,19.88848874362054,0.9677140784338129,1.6308384956509558
51,0.8952852067938336,19.898681238658995,0.9904711056782245,1.4096016535598797
52,0.9623064466582159,19.840647901310508,1.2666167461325268,1.2848812615426546
53,0.9235034179333369,19.919871905856663,1.2515440458034677,1.449808554564642
54,0.7977305481932687,19.99174810234832,1.5252014333531383,1.463718195513362
55,0.857304870571174,19.94658053913486,1.484927568740723,1.2245149548899499
56,0.8144147216509918,19.95608692261815,1.310021306478913,1.3535092781828162
