Frame,FSPP_Lig1_HB_Count,FSPP_Lig2_HB_Count
430,315,315
431,328,328
432,314,314
433,320,320
434,309,309
435,325,325
436,317,317
437,321,321
438,322,322
439,310,310
440,314,314
441,322,322
442,318,318
443,313,313
444,310,310
445,312,312
446,323,323
447,321,321
448,308,308
449,301,301
450,312,312
451,306,306
452,308,308
453,307,307
454,307,307
455,320,320
456,316,316
457,325,325
458,315,315
459,323,323
460,332,332
461,322,322
462,322,322
463,318,318
464,312,312
465,319,319
466,304,304
467,311,311
468,322,322
469,312,312
470,320,320
471,317,317
472,304,304
473,298,298
474,298,298
475,307,307
476,312,312
477,305,305
478,309,309
479,319,319
480,312,312
481,304,304
482,309,309
483,307,307
484,298,298
485,307,307
486,305,305
487,307,307
488,310,310
489,309,309
490,300,300
491,306,306
492,308,308
493,315,315
494,310,310
495,314,314
496,313,313
497,310,310
498,320,320
499,314,314
500,317,317
501,322,322
502,302,302
503,305,305
504,319,319
505,317,317
506,315,315
507,313,313
508,314,314
509,311,311
510,311,311
511,312,312
512,313,313
513,306,306
514,319,319
515,315,315
516,311,311
517,315,315
518,311,311
519,316,316
520,307,307
521,308,308
522,319,319
523,302,302
524,311,311
525,326,326
526,322,322
527,318,318
528,311,311
529,322,322
530,327,327
531,324,324
532,322,322
533,326,326
534,319,319
535,324,324
536,312,312
537,327,327
538,323,323
539,323,323
540,300,300
541,310,310
542,311,311
543,315,315
544,306,306
545,312,312
546,324,324
547,313,313
548,319,319
549,313,313
550,322,322
551,331,331
552,308,308
553,305,305
554,316,316
555,312,312
556,301,301
557,316,316
558,326,326
559,308,308
560,322,322
561,324,324
562,318,318
563,324,324
564,317,317
565,329,329
566,317,317
567,315,315
568,318,318
569,314,314
570,321,321
571,317,317
572,312,312
573,320,320
574,321,321
575,327,327
576,325,325
577,323,323
578,319,319
579,313,313
580,321,321
581,319,319
582,325,325
583,315,315
584,321,321
585,317,317
586,310,310
587,316,316
588,326,326
589,333,333
590,328,328
591,330,330
592,315,315
593,329,329
594,321,321
595,330,330
596,317,317
597,307,307
598,310,310
599,307,307
600,325,325
601,318,318
602,319,319
603,312,312
604,321,321
605,308,308
606,316,316
607,313,313
608,321,321
609,323,323
610,313,313
611,317,317
612,326,326
613,312,312
614,312,312
615,327,327
616,314,314
617,312,312
618,322,322
619,305,305
620,318,318
621,306,306
622,317,317
623,323,323
624,322,322
625,327,327
626,317,317
627,322,322
628,328,328
629,310,310
630,321,321
631,329,329
632,309,309
633,332,332
634,330,330
635,330,330
636,327,327
637,317,317
638,321,321
639,327,327
640,324,324
641,323,323
642,328,328
643,313,313
644,319,319
645,322,322
646,324,324
647,320,320
648,324,324
649,323,323
650,320,320
651,321,321
652,322,322
653,324,324
654,332,332
655,328,328
656,311,311
657,318,318
658,324,324
659,324,324
660,334,334
661,324,324
662,322,322
663,324,324
664,320,320
665,319,319
666,324,324
667,320,320
668,318,318
669,325,325
670,330,330
671,319,319
672,326,326
673,321,321
674,313,313
675,329,329
676,331,331
677,320,320
678,315,315
679,324,324
680,326,326
681,309,309
682,316,316
683,315,315
684,318,318
685,323,323
686,323,323
687,312,312
688,316,316
689,320,320
690,323,323
691,328,328
692,314,314
693,320,320
694,314,314
695,317,317
696,320,320
697,320,320
698,328,328
699,319,319
700,317,317
701,319,319
702,325,325
703,317,317
704,321,321
705,314,314
706,317,317
707,328,328
708,313,313
709,323,323
710,332,332
711,318,318
712,314,314
713,314,314
714,309,309
715,320,320
716,317,317
717,324,324
718,315,315
719,321,321
720,334,334
721,317,317
722,326,326
723,316,316
724,316,316
725,325,325
726,317,317
727,322,322
728,325,325
729,331,331
730,322,322
731,317,317
732,321,321
733,318,318
734,326,326
735,321,321
736,330,330
737,314,314
738,316,316
739,318,318
740,308,308
741,318,318
742,317,317
743,321,321
744,314,314
745,310,310
746,321,321
747,307,307
748,321,321
749,308,308
750,318,318
751,318,318
752,308,308
753,326,326
754,312,312
755,324,324
756,326,326
757,319,319
758,309,309
759,321,321
760,311,311
761,309,309
762,310,310
763,314,314
764,307,307
765,318,318
766,319,319
767,316,316
768,313,313
769,313,313
770,319,319
771,329,329
772,312,312
773,330,330
774,325,325
775,317,317
776,320,320
777,311,311
778,310,310
779,314,314
780,299,299
781,322,322
782,305,305
783,310,310
784,315,315
785,318,318
786,313,313
787,305,305
788,319,319
789,323,323
790,324,324
791,312,312
792,315,315
793,322,322
794,330,330
795,323,323
796,319,319
797,322,322
798,322,322
799,324,324
800,326,326
801,309,309
802,318,318
803,318,318
804,316,316
805,326,326
806,326,326
807,323,323
808,311,311
809,328,328
810,314,314
811,320,320
812,318,318
813,324,324
814,312,312
815,305,305
816,314,314
817,313,313
818,306,306
819,315,315
820,311,311
821,319,319
822,315,315
823,313,313
824,327,327
825,312,312
826,329,329
827,331,331
828,317,317
829,320,320
830,316,316
831,319,319
832,315,315
833,323,323
834,308,308
835,310,310
836,309,309
837,310,310
838,312,312
839,305,305
840,308,308
841,317,317
842,318,318
843,317,317
844,321,321
845,309,309
846,311,311
847,306,306
848,322,322
849,310,310
850,316,316
851,317,317
852,315,315
853,311,311
854,311,311
855,316,316
856,295,295
857,314,314
858,309,309
859,311,311
860,318,318
861,315,315
862,313,313
863,309,309
864,308,308
865,302,302
866,298,298
867,306,306
868,306,306
869,304,304
870,315,315
871,318,318
872,303,303
873,319,319
874,290,290
875,302,302
876,308,308
877,317,317
878,322,322
879,302,302
880,304,304
881,312,312
882,315,315
883,310,310
884,303,303
885,313,313
886,315,315
887,303,303
888,301,301
889,301,301
890,303,303
891,305,305
892,306,306
893,306,306
894,317,317
895,312,312
896,314,314
897,309,309
898,305,305
899,317,317
900,313,313
901,306,306
902,322,322
903,313,313
904,323,323
905,309,309
906,297,297
907,311,311
908,317,317
909,304,304
910,313,313
911,308,308
912,312,312
913,319,319
914,323,323
915,317,317
916,316,316
917,316,316
918,304,304
919,304,304
920,311,311
921,310,310
922,306,306
923,327,327
924,310,310
925,308,308
926,314,314
927,318,318
928,309,309
929,312,312
930,315,315
931,314,314
932,313,313
933,315,315
934,323,323
935,317,317
936,313,313
937,325,325
938,321,321
939,308,308
940,305,305
941,309,309
942,318,318
943,320,320
944,309,309
945,324,324
946,329,329
947,333,333
948,328,328
949,331,331
950,306,306
951,320,320
952,316,316
953,324,324
954,315,315
955,302,302
956,306,306
957,327,327
958,312,312
959,315,315
960,312,312
961,310,310
962,306,306
963,306,306
964,315,315
965,312,312
966,311,311
967,306,306
968,313,313
969,313,313
970,301,301
971,310,310
972,307,307
973,308,308
974,315,315
975,310,310
976,300,300
977,312,312
978,310,310
979,312,312
980,309,309
981,322,322
982,306,306
983,316,316
984,321,321
985,328,328
986,315,315
987,317,317
988,316,316
989,316,316
990,310,310
991,316,316
992,322,322
993,333,333
994,312,312
995,308,308
996,324,324
997,315,315
998,322,322
999,317,317
1000,323,323
1001,303,303
1002,309,309
1003,324,324
1004,311,311
1005,310,310
1006,310,310
1007,320,320
1008,304,304
1009,315,315
1010,318,318
1011,306,306
1012,315,315
1013,305,305
1014,316,316
1015,317,317
1016,303,303
1017,304,304
1018,320,320
1019,317,317
1020,322,322
1021,323,323
1022,314,314
1023,324,324
1024,313,313
1025,313,313
1026,310,310
1027,305,305
1028,313,313
1029,314,314
1030,318,318
1031,310,310
1032,310,310
1033,301,301
1034,315,315
1035,313,313
1036,315,315
1037,317,317
1038,312,312
1039,314,314
1040,311,311
1041,303,303
1042,312,312
1043,307,307
1044,332,332
1045,310,310
1046,311,311
1047,304,304
1048,312,312
1049,312,312
1050,317,317
1051,317,317
1052,313,313
1053,322,322
1054,307,307
1055,312,312
1056,308,308
1057,319,319
1058,321,321
1059,311,311
1060,317,317
1061,311,311
1062,320,320
1063,309,309
1064,312,312
1065,317,317
1066,324,324
1067,312,312
1068,315,315
1069,330,330
1070,323,323
1071,323,323
1072,313,313
1073,322,322
1074,326,326
1075,323,323
1076,305,305
1077,302,302
1078,312,312
1079,316,316
1080,313,313
1081,307,307
1082,318,318
1083,297,297
1084,318,318
1085,311,311
1086,306,306
1087,318,318
1088,318,318
1089,311,311
1090,317,317
1091,308,308
1092,314,314
1093,317,317
1094,319,319
1095,307,307
1096,296,296
1097,308,308
1098,306,306
1099,310,310
1100,311,311
1101,311,311
1102,305,305
1103,308,308
1104,314,314
1105,312,312
1106,316,316
1107,306,306
1108,314,314
1109,304,304
1110,300,300
1111,322,322
1112,311,311
1113,307,307
1114,308,308
1115,304,304
1116,311,311
1117,309,309
1118,301,301
1119,314,314
1120,302,302
1121,312,312
1122,320,320
1123,312,312
1124,306,306
1125,319,319
1126,311,311
1127,319,319
1128,315,315
1129,316,316
1130,312,312
1131,307,307
1132,308,308
1133,302,302
1134,310,310
1135,304,304
1136,306,306
1137,312,312
1138,299,299
1139,308,308
1140,297,297
1141,304,304
1142,314,314
1143,301,301
1144,308,308
1145,294,294
1146,295,295
1147,299,299
1148,306,306
1149,309,309
1150,307,307
1151,306,306
1152,304,304
1153,311,311
1154,306,306
1155,316,316
1156,294,294
1157,306,306
1158,307,307
1159,306,306
1160,314,314
1161,314,314
1162,308,308
1163,312,312
1164,298,298
1165,304,304
1166,311,311
1167,301,301
1168,305,305
1169,311,311
1170,313,313
1171,316,316
1172,307,307
1173,314,314
1174,317,317
1175,303,303
1176,315,315
1177,314,314
1178,308,308
1179,301,301
1180,312,312
1181,301,301
1182,307,307
1183,312,312
1184,316,316
1185,313,313
1186,313,313
1187,309,309
1188,311,311
1189,316,316
1190,300,300
1191,313,313
1192,310,310
1193,319,319
1194,321,321
1195,312,312
1196,317,317
1197,317,317
1198,318,318
1199,308,308
1200,320,320
1201,324,324
1202,321,321
1203,318,318
1204,319,319
1205,322,322
1206,313,313
1207,325,325
1208,321,321
1209,320,320
1210,325,325
1211,308,308
1212,304,304
1213,315,315
1214,316,316
1215,316,316
1216,319,319
1217,314,314
1218,319,319
1219,314,314
1220,322,322
1221,307,307
1222,305,305
1223,322,322
1224,310,310
1225,334,334
1226,321,321
1227,321,321
1228,308,308
1229,307,307
1230,315,315
1231,307,307
1232,321,321
1233,311,311
1234,313,313
1235,319,319
1236,316,316
1237,318,318
1238,325,325
1239,320,320
1240,318,318
1241,321,321
1242,308,308
1243,313,313
1244,311,311
1245,317,317
1246,317,317
1247,306,306
1248,305,305
1249,309,309
1250,312,312
1251,306,306
1252,316,316
1253,310,310
1254,291,291
1255,306,306
1256,316,316
1257,307,307
1258,303,303
1259,307,307
1260,305,305
1261,312,312
1262,306,306
1263,321,321
1264,323,323
1265,315,315
1266,302,302
1267,326,326
1268,311,311
1269,305,305
1270,316,316
1271,311,311
1272,316,316
1273,315,315
1274,324,324
1275,311,311
1276,311,311
1277,321,321
1278,314,314
1279,320,320
1280,313,313
1281,310,310
1282,318,318
1283,325,325
1284,323,323
1285,306,306
1286,308,308
1287,316,316
1288,308,308
1289,306,306
1290,306,306
1291,320,320
1292,326,326
1293,321,321
1294,327,327
1295,335,335
1296,323,323
1297,314,314
1298,299,299
1299,306,306
1300,310,310
1301,312,312
1302,331,331
1303,313,313
1304,317,317
1305,316,316
1306,312,312
1307,312,312
1308,325,325
1309,316,316
1310,311,311
1311,312,312
1312,306,306
1313,312,312
1314,303,303
1315,312,312
1316,318,318
1317,308,308
1318,316,316
1319,314,314
1320,314,314
1321,323,323
1322,318,318
1323,311,311
1324,315,315
1325,323,323
1326,302,302
1327,314,314
1328,306,306
1329,325,325
1330,307,307
1331,318,318
1332,325,325
1333,314,314
1334,313,313
1335,310,310
1336,318,318
1337,308,308
1338,316,316
1339,309,309
1340,317,317
1341,309,309
1342,312,312
1343,334,334
1344,323,323
1345,321,321
1346,321,321
1347,329,329
1348,337,337
1349,331,331
1350,316,316
1351,320,320
1352,309,309
1353,315,315
1354,322,322
1355,314,314
1356,318,318
1357,299,299
1358,328,328
1359,319,319
1360,323,323
1361,321,321
1362,321,321
1363,319,319
1364,321,321
1365,305,305
1366,317,317
1367,322,322
1368,332,332
1369,316,316
1370,326,326
1371,328,328
1372,322,322
1373,319,319
1374,324,324
1375,317,317
1376,314,314
1377,313,313
1378,312,312
1379,332,332
1380,322,322
1381,325,325
1382,328,328
1383,326,326
1384,314,314
1385,316,316
1386,325,325
1387,307,307
1388,310,310
1389,329,329
1390,314,314
1391,314,314
1392,309,309
1393,326,326
1394,315,315
1395,317,317
1396,306,306
1397,304,304
1398,316,316
1399,317,317
1400,325,325
1401,310,310
1402,323,323
1403,321,321
1404,315,315
1405,321,321
1406,325,325
1407,326,326
1408,318,318
1409,328,328
1410,311,311
1411,308,308
1412,323,323
1413,322,322
1414,317,317
1415,330,330
1416,306,306
1417,318,318
1418,327,327
1419,314,314
1420,303,303
1421,317,317
1422,316,316
1423,312,312
1424,312,312
1425,322,322
1426,307,307
1427,316,316
1428,320,320
1429,316,316
1430,319,319
1431,304,304
1432,314,314
1433,317,317
1434,324,324
1435,320,320
1436,325,325
1437,318,318
1438,325,325
1439,314,314
1440,318,318
1441,333,333
1442,313,313
1443,314,314
1444,324,324
1445,318,318
1446,326,326
1447,310,310
1448,314,314
1449,314,314
1450,307,307
1451,303,303
1452,318,318
1453,317,317
1454,322,322
1455,323,323
1456,316,316
1457,314,314
1458,304,304
1459,323,323
1460,321,321
1461,321,321
1462,321,321
1463,328,328
1464,316,316
1465,314,314
1466,317,317
1467,324,324
1468,312,312
1469,320,320
1470,309,309
1471,307,307
1472,313,313
1473,311,311
1474,308,308
1475,311,311
1476,315,315
1477,307,307
1478,312,312
1479,311,311
1480,307,307
1481,308,308
1482,324,324
1483,320,320
1484,308,308
1485,316,316
1486,304,304
1487,305,305
1488,296,296
1489,315,315
1490,302,302
1491,312,312
1492,314,314
1493,321,321
1494,315,315
1495,310,310
1496,317,317
1497,306,306
1498,301,301
1499,309,309
1500,306,306
1501,309,309
1502,312,312
1503,304,304
1504,317,317
1505,320,320
1506,316,316
1507,301,301
1508,319,319
1509,320,320
1510,317,317
1511,315,315
1512,318,318
1513,322,322
1514,314,314
1515,314,314
1516,309,309
1517,328,328
1518,310,310
1519,318,318
1520,328,328
1521,312,312
1522,314,314
1523,318,318
1524,319,319
1525,322,322
1526,312,312
1527,313,313
1528,303,303
1529,313,313
1530,309,309
1531,311,311
1532,315,315
1533,311,311
1534,317,317
1535,307,307
1536,309,309
1537,315,315
1538,309,309
1539,305,305
1540,333,333
1541,325,325
1542,307,307
1543,314,314
1544,325,325
1545,318,318
1546,314,314
1547,313,313
1548,311,311
1549,308,308
1550,310,310
1551,311,311
1552,317,317
1553,313,313
1554,323,323
1555,322,322
1556,308,308
1557,331,331
1558,320,320
1559,309,309
1560,311,311
1561,302,302
1562,304,304
1563,317,317
1564,309,309
1565,323,323
1566,314,314
1567,315,315
1568,324,324
1569,314,314
1570,338,338
1571,317,317
1572,334,334
1573,326,326
1574,313,313
1575,319,319
1576,317,317
1577,340,340
1578,317,317
1579,332,332
1580,332,332
1581,329,329
1582,312,312
1583,308,308
1584,321,321
1585,322,322
1586,325,325
1587,326,326
1588,320,320
1589,323,323
1590,324,324
1591,302,302
1592,326,326
1593,322,322
1594,317,317
1595,310,310
1596,328,328
1597,311,311
1598,329,329
1599,318,318
1600,312,312
1601,313,313
1602,312,312
1603,319,319
1604,331,331
1605,332,332
1606,310,310
1607,316,316
1608,312,312
1609,309,309
1610,312,312
1611,324,324
1612,305,305
1613,311,311
1614,320,320
1615,311,311
1616,322,322
1617,324,324
1618,316,316
1619,308,308
1620,315,315
1621,313,313
1622,325,325
1623,322,322
1624,311,311
1625,320,320
1626,310,310
1627,305,305
1628,315,315
1629,307,307
1630,314,314
1631,299,299
1632,314,314
1633,310,310
1634,315,315
1635,307,307
1636,308,308
1637,317,317
1638,303,303
1639,313,313
1640,308,308
1641,322,322
1642,316,316
1643,304,304
1644,314,314
1645,322,322
1646,321,321
1647,314,314
1648,319,319
1649,321,321
1650,320,320
1651,318,318
1652,312,312
1653,316,316
1654,325,325
1655,311,311
1656,308,308
1657,318,318
1658,309,309
1659,321,321
1660,310,310
1661,321,321
1662,322,322
1663,315,315
1664,321,321
1665,316,316
1666,313,313
1667,319,319
1668,320,320
1669,305,305
1670,315,315
1671,323,323
1672,314,314
1673,320,320
1674,314,314
1675,323,323
1676,328,328
1677,309,309
1678,329,329
1679,319,319
1680,328,328
1681,320,320
1682,311,311
1683,332,332
1684,322,322
1685,331,331
1686,323,323
1687,319,319
1688,339,339
1689,325,325
1690,324,324
1691,314,314
1692,320,320
1693,324,324
1694,327,327
1695,336,336
1696,310,310
1697,326,326
1698,316,316
1699,319,319
1700,315,315
1701,331,331
1702,321,321
1703,328,328
1704,328,328
1705,314,314
1706,320,320
1707,326,326
1708,333,333
1709,316,316
1710,327,327
1711,321,321
1712,317,317
1713,305,305
1714,320,320
1715,323,323
1716,317,317
1717,324,324
1718,325,325
1719,320,320
1720,322,322
1721,320,320
1722,330,330
1723,317,317
1724,321,321
1725,326,326
1726,331,331
1727,325,325
1728,334,334
1729,323,323
1730,314,314
1731,321,321
1732,322,322
1733,319,319
1734,305,305
1735,319,319
1736,316,316
1737,312,312
1738,320,320
1739,320,320
1740,313,313
1741,312,312
1742,319,319
1743,308,308
1744,321,321
1745,329,329
1746,314,314
1747,303,303
1748,313,313
1749,313,313
1750,317,317
1751,320,320
1752,317,317
1753,317,317
1754,321,321
1755,309,309
1756,316,316
1757,320,320
1758,310,310
1759,322,322
1760,317,317
1761,327,327
1762,310,310
1763,318,318
1764,312,312
1765,305,305
1766,317,317
1767,322,322
1768,311,311
1769,326,326
1770,324,324
1771,314,314
1772,319,319
1773,321,321
1774,316,316
1775,321,321
1776,321,321
1777,321,321
1778,302,302
1779,310,310
1780,317,317
1781,319,319
1782,321,321
1783,314,314
1784,320,320
1785,320,320
1786,309,309
1787,319,319
1788,313,313
1789,309,309
1790,314,314
1791,314,314
1792,323,323
1793,318,318
1794,320,320
1795,319,319
1796,328,328
1797,332,332
1798,330,330
1799,330,330
1800,310,310
1801,328,328
1802,309,309
1803,314,314
1804,320,320
1805,319,319
1806,321,321
1807,310,310
1808,314,314
1809,309,309
1810,317,317
1811,318,318
1812,311,311
1813,303,303
1814,309,309
1815,319,319
1816,315,315
1817,304,304
1818,328,328
1819,306,306
1820,328,328
1821,313,313
1822,322,322
1823,322,322
1824,323,323
1825,306,306
1826,308,308
1827,327,327
1828,321,321
1829,310,310
1830,322,322
1831,319,319
1832,315,315
1833,331,331
1834,317,317
1835,310,310
1836,319,319
1837,306,306
1838,327,327
1839,316,316
1840,325,325
1841,325,325
1842,325,325
1843,324,324
1844,312,312
1845,315,315
1846,324,324
1847,324,324
1848,317,317
1849,315,315
1850,312,312
1851,320,320
1852,310,310
1853,306,306
1854,322,322
1855,322,322
1856,328,328
1857,308,308
1858,319,319
1859,321,321
1860,312,312
1861,309,309
1862,307,307
1863,304,304
1864,305,305
1865,312,312
1866,318,318
1867,321,321
1868,308,308
1869,323,323
1870,310,310
1871,323,323
1872,328,328
1873,312,312
1874,313,313
1875,320,320
1876,317,317
1877,303,303
1878,323,323
1879,323,323
1880,318,318
1881,319,319
1882,326,326
1883,310,310
1884,327,327
1885,323,323
1886,311,311
1887,328,328
1888,319,319
1889,318,318
1890,307,307
1891,309,309
1892,310,310
1893,311,311
1894,299,299
1895,303,303
1896,306,306
1897,305,305
1898,308,308
1899,318,318
1900,320,320
1901,308,308
1902,313,313
1903,323,323
1904,319,319
1905,325,325
1906,316,316
1907,308,308
1908,315,315
1909,317,317
1910,322,322
1911,311,311
1912,310,310
1913,303,303
1914,312,312
1915,314,314
1916,305,305
1917,305,305
1918,306,306
1919,309,309
1920,323,323
1921,315,315
1922,300,300
1923,306,306
1924,307,307
1925,306,306
1926,312,312
1927,306,306
1928,310,310
1929,314,314
1930,314,314
1931,312,312
1932,324,324
1933,306,306
1934,318,318
1935,306,306
1936,304,304
1937,307,307
1938,314,314
1939,324,324
1940,320,320
1941,311,311
1942,316,316
1943,312,312
1944,315,315
1945,317,317
1946,307,307
1947,314,314
1948,315,315
1949,321,321
1950,313,313
1951,308,308
1952,331,331
1953,304,304
1954,296,296
1955,310,310
1956,323,323
1957,326,326
1958,317,317
1959,321,321
1960,316,316
1961,320,320
1962,318,318
1963,310,310
1964,292,292
1965,318,318
1966,306,306
1967,308,308
1968,306,306
1969,318,318
1970,311,311
1971,311,311
1972,318,318
1973,330,330
1974,314,314
1975,323,323
1976,318,318
1977,311,311
1978,318,318
1979,316,316
1980,323,323
1981,326,326
1982,315,315
1983,333,333
1984,320,320
1985,325,325
1986,318,318
1987,316,316
1988,315,315
1989,306,306
1990,318,318
1991,314,314
1992,323,323
1993,320,320
1994,331,331
1995,313,313
1996,320,320
1997,321,321
1998,308,308
1999,322,322
2000,325,325
2001,323,323
2002,328,328
2003,317,317
2004,326,326
2005,319,319
2006,319,319
2007,321,321
2008,320,320
2009,321,321
2010,322,322
2011,318,318
2012,310,310
2013,313,313
2014,320,320
2015,313,313
2016,306,306
2017,313,313
2018,318,318
2019,320,320
2020,317,317
2021,307,307
2022,308,308
2023,318,318
2024,306,306
2025,303,303
2026,312,312
2027,311,311
2028,310,310
2029,312,312
2030,309,309
2031,314,314
2032,320,320
2033,332,332
2034,307,307
2035,313,313
2036,315,315
2037,319,319
2038,318,318
2039,318,318
2040,307,307
2041,317,317
2042,306,306
2043,311,311
2044,304,304
2045,320,320
2046,321,321
2047,317,317
2048,319,319
2049,319,319
2050,322,322
2051,314,314
2052,309,309
2053,316,316
2054,298,298
2055,313,313
2056,312,312
2057,310,310
2058,311,311
2059,311,311
2060,316,316
2061,309,309
2062,312,312
2063,308,308
2064,319,319
2065,318,318
2066,314,314
2067,307,307
2068,321,321
2069,317,317
2070,315,315
2071,316,316
2072,316,316
2073,302,302
2074,323,323
2075,314,314
2076,314,314
2077,313,313
2078,323,323
2079,319,319
2080,313,313
2081,318,318
2082,310,310
2083,308,308
2084,320,320
2085,315,315
2086,319,319
2087,318,318
2088,309,309
2089,311,311
2090,310,310
2091,304,304
2092,297,297
2093,318,318
2094,318,318
2095,308,308
2096,324,324
2097,313,313
2098,312,312
2099,315,315
2100,315,315
2101,326,326
2102,317,317
2103,325,325
2104,318,318
2105,319,319
2106,309,309
2107,318,318
2108,308,308
2109,315,315
2110,311,311
2111,308,308
2112,314,314
2113,320,320
2114,328,328
2115,303,303
2116,326,326
2117,322,322
2118,307,307
2119,313,313
2120,313,313
2121,323,323
2122,313,313
2123,327,327
2124,316,316
2125,313,313
2126,316,316
2127,314,314
2128,316,316
2129,306,306
2130,312,312
2131,315,315
