Frame,MG300_FSPP_Lig1,MG300_FSPP_Lig2,MG301_FSPP_Lig1,MG301_FSPP_Lig2,MG302_FSPP_Lig1,MG302_FSPP_Lig2
0,30.08310211058099,28.6356404423775,7.710557030010848,10.513777765876906,6.5604813764130165,9.585359477265529
1,29.816966814847493,28.182993091896922,7.487227553994998,10.489808942060629,6.614904170433724,9.741604640339403
2,29.59843770416087,28.15649831093271,7.627683652742665,10.841134501643534,6.884280928868001,10.174342231864992
3,29.492763472445255,28.417095144381086,7.796469246860774,10.682638727047047,6.559342867287841,9.544516454060652
4,30.66393271867016,29.273389813849793,7.622834202451562,10.463518677286604,6.574298442744909,9.68116900672969
5,30.030176569779403,28.88561161298131,8.002777269843282,10.673346568911187,6.520017574508764,9.635364679293158
6,30.429346826355207,28.851730807537756,7.4098251013372165,10.267924523257202,6.667646666657739,9.815508109107776
7,30.205301348669874,28.746022963484506,7.757019109460925,10.86784264615277,6.688324254429589,9.933361412853213
8,30.23621970992608,28.782431308722767,7.781428675616144,10.682173504999882,6.7674596553397155,9.722701583891764
9,29.19626648319452,27.841240049660957,7.6872768791686195,10.845368506359836,6.64456598622287,9.77364555587709
10,30.80989336032489,29.293820758200695,7.762012091442983,10.986292937333927,6.8820396367270105,10.022517053993136
11,29.890688866726332,28.512369673089776,7.793096630744732,10.756436157552436,6.5909172384341606,9.765240833795165
12,30.385517519556217,28.76873017176651,7.651890027793812,10.90804469908651,6.661675746044545,9.960275395696492
13,29.63042849023926,27.98328152795784,7.545058371680229,10.585576189956157,6.798837519475715,10.098211539194038
14,29.819440172188084,28.670626913465334,7.985646614763266,10.638085246086451,6.590409697906508,9.48690095044608
15,29.49582039590077,28.25425543794124,7.501026947347566,10.360055889721147,6.741336546051798,9.748689809836913
16,30.194906496041934,29.026122238477985,7.7261440073500856,10.438612995197143,6.8602324994585535,9.903532133279974
17,30.427887493289017,29.09887284725882,7.807799739125476,10.954594562350701,6.832028230639369,9.836982223418817
18,29.698278570573283,28.126994963625805,7.821219683903521,10.776867259232127,6.644969259103395,9.92380395680258
19,30.612508019218495,29.287467602742257,7.835786318324403,10.626830890954643,6.614988641398894,9.567427776084655
20,31.066704965931393,29.15292577794065,7.80722040648587,10.903162035418516,6.67066976389195,10.058032628474011
21,32.02273629006207,30.47769537958847,7.957713150785552,10.645656577073519,6.743054598189614,9.542445231389337
22,32.63425979156557,30.787500100526746,7.962019261096872,10.875437719361138,6.742776003287279,10.015118280778758
23,32.36210052149514,30.27902870149232,7.730437815419955,10.542318947676305,6.876109163398879,10.045546657754345
24,31.1079012735206,29.119279212072282,7.669187523433452,10.582100798799047,6.592914072889693,9.839608748154895
25,31.82513321772545,29.568784571725462,7.743079292440283,10.805549290595605,6.719736276103771,10.074237377670281
26,30.409645869227873,28.820813018925858,7.667607021825557,10.58655475912908,6.915129758592469,9.918883982468875
27,31.81230845666884,29.682491983134785,7.7027329138830485,10.530803429757205,6.65571073667013,9.801826958893308
28,31.725247759834215,29.490447901267387,8.048142914622591,11.055863170040656,6.643347435556524,10.051423986533802
29,31.96067408001107,29.749673545443404,7.79348579165329,10.729184449532333,6.428959939694844,9.66994268567113
30,31.68373694198714,29.749776176550398,7.772093851826915,10.560232148070336,6.632506124357755,9.754150732056415
31,32.82277529503542,31.339452001939357,7.829945638300828,10.418941861912787,6.779817231116848,9.598019754355569
32,32.34227499194609,30.60382207897151,7.869085828256776,10.78124102128555,6.804869411450752,9.647802985040634
