Frame,MG300_FSPP_Lig1,MG300_FSPP_Lig2,MG301_FSPP_Lig1,MG301_FSPP_Lig2,MG302_FSPP_Lig1,MG302_FSPP_Lig2
0,30.66957837559211,29.154075260002962,7.118972240873608,9.398590171189827,6.934111150651296,9.88982999717933
1,31.301764841923635,29.615214151892154,7.042183240743228,9.483922022252331,7.067457296024051,10.110508749580777
2,31.08970655651294,29.527746838144186,6.916003326629168,9.431689562031314,6.996969072418845,10.243944653743362
3,31.231271090851727,29.46608970647973,6.995110427962815,9.522157613393091,7.18012134732337,10.254485436597895
4,31.243839089727786,29.623342082335167,7.052255398244575,9.32649107972243,7.07158500073371,10.089339850534305
5,31.02771895072888,29.135625228793483,6.796520800640575,9.272668649359785,7.250821783628621,10.261120810740383
6,30.953369597195387,29.32552174611856,6.92132913794006,9.613320815033594,7.160430619217101,10.318052755207695
7,31.019320776616283,29.474351263092228,6.954105172081662,9.603001977789823,6.959546864415391,9.825181036329353
8,30.531963242258314,29.190290125621157,7.341488606973569,9.679955078085683,7.143528368817399,10.168924947189687
9,30.651469300573137,28.948084078094446,7.103022217724682,9.499192641150442,7.2894594847529754,10.296317135318079
10,31.00482175774764,29.384200222742663,7.135701810720143,9.96367714580296,7.119050273728802,10.275709144893295
11,32.76038595300837,31.42870821053602,6.787813800915933,9.339614803494086,7.143591512168863,10.495486187282633
12,32.01588047606207,30.95027857280461,6.666056002152994,9.022291772408675,7.327025881836905,10.279105484612044
13,32.57962515138053,31.869409240722472,7.231228709958611,9.433990760845404,7.106617196878627,10.30389065096913
14,33.13037210131529,32.36835521956602,6.89199074832926,9.313339535968076,7.201592989899043,10.138319775521378
15,33.225700706149695,32.349806772210044,7.108370095332085,9.50870974694521,7.1657495362450145,10.123127386682267
16,32.8288897871032,32.29074639472822,6.997912172643997,9.213693549652778,7.011951742607425,10.029844209063997
17,32.51242925542523,32.212376105308614,7.0135215378984865,9.143652976603562,7.093070481377227,9.967520045545314
18,31.889130100325012,31.1713637386712,7.140486184440333,9.654173997739479,7.034351905513599,10.367836229339966
19,32.48690322399907,31.735986066862587,7.021503340833783,9.55218472471665,7.026871951584566,10.293295275089745
20,34.21302646403447,33.44907806738918,7.398155989758183,9.672500174096115,6.989631668333369,9.930891087803676
21,33.960031239019514,33.13664144106807,7.098977776819394,9.71004881786111,7.199684539898758,10.373024097455335
22,32.72232654857357,31.6480454289521,7.3295139160959835,9.96628912369214,6.993770279844469,10.517030235930218
23,31.878434454696876,31.209234550610578,7.02612368417981,9.507390946067982,7.128763159417968,10.405693878049588
24,32.63472423064585,31.519500807236046,7.061459522658357,9.609108749681274,7.026689899641014,10.611641132443262
25,31.611233946440322,30.80958521093893,6.939766060936609,9.451769064545658,7.195631311226626,10.517069529077741
26,32.4364476142625,31.24041082897905,6.959543078201883,9.66308321603608,7.275289899457568,10.708110355761386
27,32.593937450488305,31.634283103604137,6.900463732951936,9.466050231798576,7.176990274951214,10.555589281453932
28,30.99080705160405,29.59886385298775,7.048236994487314,9.409831411584639,7.143867641815347,10.341473163820497
29,30.874695177354347,29.396257316133603,7.021227536030126,9.198113019881976,7.254590927943509,10.363023988930701
30,30.780979274537913,29.215987505573416,7.039192060900745,9.50510902727201,7.149482111247952,10.492032596572425
31,30.376346253857275,28.885167538307932,6.966415994697321,9.528666261013933,6.984170704279863,10.280937281730562
32,30.953299593141637,29.39844318742599,7.180221674692559,9.531154385742186,6.790706832174505,10.024465903633995
33,30.513279858936517,28.927593576611816,6.820190676064701,9.258872011887533,7.221136948371742,10.504590317091157
34,30.066804079189826,28.516228122323895,6.9068824083472125,9.480710427521709,7.156759019329888,10.385384102379016
35,29.53288177155451,28.28002162993957,7.043269373875335,9.356703738010724,7.2949915330462485,10.327095250841603
36,29.72141329012191,28.217898474945386,7.056788512234806,9.641970940819105,7.154377049756609,10.481594546759679
37,30.46074474645017,29.029527006717867,6.68468504593339,9.25448269827904,6.919792974016886,10.324501378579436
38,29.25784085502071,27.964199728551307,7.138160652152444,9.437691067738424,7.1339515490515515,10.44324453865585
39,30.161665333625535,28.696513590672126,6.98798472262885,9.647255625799394,7.233493222386794,10.642925429855966
40,29.694978738785785,28.169031987468095,7.299844913269978,9.684124468952739,7.12169444245275,10.443101179381912
41,29.68846011223616,28.531691050929652,6.878362653780768,9.471606325891843,7.18365663267328,10.187750210899525
42,29.49711534199351,28.204912851620264,6.9644549593162415,9.667025290507839,7.164589044874032,10.503296962368331
43,29.582182165047694,28.416429578875313,6.704776236014686,9.351494044562589,7.309003961561222,10.60422492848303
44,29.813209582870787,28.443299523091834,7.136210909963877,9.79651719421554,7.256516081706064,10.703806847672805
45,29.390060862161235,28.131271608087857,7.180906461998482,9.757251047002878,7.188277456894648,10.6153248242652
46,30.160307172296264,29.12401468354664,6.809694468283099,9.09104150704317,7.292244718371724,10.311326237863712
47,29.502699631643754,28.31224709822796,7.224294308995255,9.501200914976739,7.260298138064876,10.312585219631897
48,29.281819467602656,27.853013654358463,6.8663294452391455,9.413874121813432,7.146216918662309,10.448297727816149
49,29.264192419842562,28.207213086688064,6.909001128352788,9.367366751650568,7.00972224672136,10.378495636208143
50,30.43395105102055,28.85424907625465,7.016121713984925,9.413058850867232,7.109090933145724,10.439709990693625
51,29.334118523605948,27.923687775042275,6.882272917923295,9.56261030729968,7.011257058818934,10.3950993363788
52,29.43725155155599,28.569463527849592,6.81419608481567,9.451520909226637,7.213106054832246,10.532963007560436
53,29.519590195964607,28.414661334111603,6.863481731233946,9.40410147631386,7.302088174050615,10.565973688399353
