Frame,FSPP_Lig1_HB_Count,FSPP_Lig2_HB_Count
527,346,346
528,327,327
529,330,330
530,335,335
531,339,339
532,360,360
533,337,337
534,339,339
535,336,336
536,341,341
537,334,334
538,330,330
539,347,347
540,321,321
541,336,336
542,333,333
543,338,338
544,332,332
545,332,332
546,325,325
547,332,332
548,324,324
549,333,333
550,334,334
551,333,333
552,322,322
553,336,336
554,340,340
555,343,343
556,336,336
557,335,335
558,335,335
559,346,346
560,333,333
561,336,336
562,339,339
563,332,332
564,333,333
565,340,340
566,340,340
567,334,334
568,335,335
569,344,344
570,329,329
571,346,346
572,327,327
573,328,328
574,335,335
575,316,316
576,328,328
577,342,342
578,344,344
579,335,335
580,331,331
581,345,345
582,350,350
583,348,348
584,350,350
585,346,346
586,342,342
587,339,339
588,334,334
589,338,338
590,338,338
591,343,343
592,350,350
593,340,340
594,346,346
595,341,341
596,335,335
597,347,347
598,349,349
599,333,333
600,338,338
601,329,329
602,338,338
603,340,340
604,342,342
605,351,351
606,353,353
607,323,323
608,339,339
609,331,331
610,338,338
611,336,336
612,348,348
613,337,337
614,338,338
615,341,341
616,335,335
617,341,341
618,356,356
619,343,343
620,334,334
621,339,339
622,351,351
623,338,338
624,338,338
625,336,336
626,343,343
627,351,351
628,352,352
629,343,343
630,328,328
631,339,339
632,348,348
633,332,332
634,327,327
635,340,340
636,336,336
637,333,333
638,330,330
639,334,334
640,345,345
641,334,334
642,340,340
643,350,350
644,340,340
645,338,338
646,327,327
647,335,335
648,347,347
649,344,344
650,340,340
651,332,332
652,327,327
653,334,334
654,326,326
655,334,334
656,332,332
657,334,334
658,329,329
659,330,330
660,335,335
661,340,340
662,334,334
663,334,334
664,346,346
665,329,329
666,337,337
667,339,339
668,345,345
669,340,340
670,343,343
671,346,346
672,332,332
673,336,336
674,338,338
675,338,338
676,334,334
677,340,340
678,345,345
679,337,337
680,339,339
681,343,343
682,339,339
683,321,321
684,329,329
685,332,332
686,328,328
687,313,313
688,340,340
689,333,333
690,322,322
691,337,337
692,335,335
693,345,345
694,329,329
695,345,345
696,326,326
697,335,335
698,326,326
699,320,320
700,327,327
701,330,330
702,340,340
703,334,334
704,333,333
705,319,319
706,327,327
707,338,338
708,334,334
709,331,331
710,339,339
711,335,335
712,329,329
713,330,330
714,339,339
715,342,342
716,329,329
717,332,332
718,331,331
719,334,334
720,330,330
721,340,340
722,346,346
723,327,327
724,329,329
725,327,327
726,326,326
727,338,338
728,336,336
729,335,335
730,344,344
731,341,341
732,335,335
733,345,345
734,331,331
735,346,346
736,344,344
737,343,343
738,335,335
739,340,340
740,346,346
741,336,336
742,332,332
743,338,338
744,337,337
745,337,337
746,345,345
747,342,342
748,338,338
749,352,352
750,335,335
751,352,352
752,349,349
753,339,339
754,336,336
755,335,335
756,339,339
757,334,334
758,349,349
759,332,332
760,339,339
761,335,335
762,332,332
763,336,336
764,330,330
765,335,335
766,347,347
767,325,325
768,333,333
769,323,323
770,327,327
771,335,335
772,324,324
773,321,321
774,348,348
775,327,327
776,334,334
777,347,347
778,344,344
779,337,337
780,323,323
781,317,317
782,326,326
783,331,331
784,330,330
785,329,329
786,342,342
787,329,329
788,339,339
789,346,346
790,331,331
791,327,327
792,340,340
793,343,343
794,333,333
795,343,343
796,353,353
797,340,340
798,342,342
799,338,338
800,329,329
801,338,338
802,329,329
803,340,340
804,328,328
805,335,335
806,339,339
807,337,337
808,335,335
809,358,358
810,346,346
811,335,335
812,329,329
813,347,347
814,332,332
815,341,341
816,340,340
817,340,340
818,346,346
819,335,335
820,344,344
821,334,334
822,346,346
823,342,342
824,353,353
825,345,345
826,345,345
827,336,336
828,335,335
829,331,331
830,343,343
831,345,345
832,329,329
833,335,335
834,350,350
835,341,341
836,345,345
837,336,336
838,340,340
839,337,337
840,340,340
841,334,334
842,337,337
843,338,338
844,340,340
845,349,349
846,335,335
847,356,356
848,350,350
849,333,333
850,338,338
851,338,338
852,341,341
853,322,322
854,339,339
855,327,327
856,337,337
857,341,341
858,330,330
859,333,333
860,334,334
861,346,346
862,326,326
863,328,328
864,333,333
865,334,334
866,341,341
867,331,331
868,348,348
869,333,333
870,337,337
871,345,345
872,344,344
873,350,350
874,345,345
875,345,345
876,354,354
877,348,348
878,345,345
879,350,350
880,334,334
881,332,332
882,350,350
883,344,344
884,354,354
885,340,340
886,343,343
887,344,344
888,351,351
889,336,336
890,349,349
891,325,325
892,342,342
893,350,350
894,333,333
895,344,344
896,345,345
897,348,348
898,343,343
899,332,332
900,331,331
901,325,325
902,331,331
903,344,344
904,346,346
905,333,333
906,345,345
907,341,341
908,335,335
909,343,343
910,341,341
911,338,338
912,332,332
913,348,348
914,342,342
915,344,344
916,340,340
917,340,340
918,331,331
919,332,332
920,357,357
921,330,330
922,349,349
923,338,338
924,348,348
925,325,325
926,343,343
927,343,343
928,342,342
929,330,330
930,350,350
931,324,324
932,322,322
933,338,338
934,321,321
935,341,341
936,319,319
937,336,336
938,329,329
939,340,340
940,339,339
941,342,342
942,337,337
943,344,344
944,338,338
945,346,346
946,343,343
947,351,351
948,343,343
949,336,336
950,336,336
951,336,336
952,336,336
953,336,336
954,340,340
955,335,335
956,339,339
957,334,334
958,344,344
959,323,323
960,329,329
961,339,339
962,334,334
963,331,331
964,333,333
965,337,337
966,347,347
967,331,331
968,340,340
969,330,330
970,353,353
971,342,342
972,341,341
973,349,349
974,341,341
975,344,344
976,342,342
977,338,338
978,343,343
979,335,335
980,337,337
981,328,328
982,335,335
983,337,337
984,342,342
985,349,349
986,344,344
987,335,335
988,343,343
989,345,345
990,343,343
991,333,333
992,341,341
993,334,334
994,336,336
995,333,333
996,330,330
997,324,324
998,339,339
999,326,326
1000,323,323
1001,332,332
1002,337,337
1003,335,335
1004,350,350
1005,336,336
1006,338,338
1007,333,333
1008,341,341
1009,329,329
1010,330,330
1011,339,339
1012,330,330
1013,339,339
1014,333,333
1015,327,327
1016,342,342
1017,340,340
1018,328,328
1019,327,327
1020,332,332
1021,325,325
1022,334,334
1023,351,351
1024,335,335
1025,346,346
1026,333,333
1027,326,326
1028,334,334
1029,347,347
1030,344,344
1031,348,348
1032,343,343
1033,334,334
1034,344,344
1035,343,343
1036,335,335
1037,326,326
1038,351,351
1039,332,332
1040,333,333
1041,341,341
1042,338,338
1043,342,342
1044,324,324
1045,338,338
1046,333,333
1047,325,325
1048,344,344
1049,342,342
1050,336,336
1051,352,352
1052,340,340
1053,345,345
1054,342,342
1055,338,338
1056,334,334
1057,333,333
1058,331,331
1059,343,343
1060,333,333
1061,331,331
1062,334,334
1063,339,339
1064,345,345
1065,315,315
1066,330,330
1067,341,341
1068,342,342
1069,340,340
1070,317,317
1071,327,327
1072,328,328
1073,335,335
1074,327,327
1075,334,334
1076,327,327
1077,339,339
1078,338,338
1079,340,340
1080,336,336
1081,329,329
1082,339,339
1083,343,343
1084,326,326
1085,323,323
1086,334,334
1087,338,338
1088,334,334
1089,334,334
1090,335,335
1091,329,329
1092,338,338
1093,339,339
1094,336,336
1095,326,326
1096,322,322
1097,329,329
1098,336,336
1099,331,331
1100,332,332
1101,344,344
1102,325,325
1103,329,329
1104,333,333
1105,331,331
1106,324,324
1107,334,334
1108,325,325
1109,330,330
1110,333,333
1111,336,336
1112,341,341
1113,332,332
1114,339,339
1115,342,342
1116,339,339
1117,346,346
1118,343,343
1119,324,324
1120,330,330
1121,337,337
1122,335,335
1123,333,333
1124,341,341
1125,336,336
1126,322,322
1127,332,332
1128,325,325
1129,331,331
1130,338,338
1131,341,341
1132,324,324
1133,333,333
1134,326,326
1135,328,328
1136,324,324
1137,341,341
1138,335,335
1139,319,319
1140,335,335
1141,339,339
1142,335,335
1143,336,336
1144,335,335
1145,333,333
1146,321,321
1147,341,341
1148,345,345
1149,336,336
1150,336,336
1151,324,324
1152,335,335
1153,338,338
1154,329,329
1155,334,334
1156,336,336
1157,337,337
1158,332,332
1159,327,327
1160,335,335
1161,333,333
1162,337,337
1163,328,328
1164,327,327
1165,339,339
1166,320,320
1167,342,342
1168,329,329
1169,327,327
1170,340,340
1171,330,330
1172,341,341
1173,334,334
1174,324,324
1175,335,335
1176,319,319
1177,325,325
1178,325,325
1179,334,334
1180,331,331
1181,327,327
1182,320,320
1183,327,327
1184,323,323
1185,320,320
1186,342,342
1187,333,333
1188,334,334
1189,321,321
1190,321,321
1191,346,346
1192,317,317
1193,325,325
